dataset,site,image_path,mask_path,mask_binary_path,mask_status_path
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C10_PB_PSA_T3_19nov24_HBenavides_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C10_PB_PSA_T3_19nov24_HBenavides_Corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001018_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C10_PB_PSb_T1_19nov24_HBenavides_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C10_PB_PSb_T1_19nov24_HBenavides_Corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001019_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C10_PB_PSb_T2_19nov24_HBenavides_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C10_PB_PSb_T2_19nov24_HBenavides_Corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001020_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C10_PB_PSb_T3_19nov24_HBenavides_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C10_PB_PSb_T3_19nov24_HBenavides_Corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001021_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C11_BC_PM_T1_29nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C11_BC_PM_T1_29nov24_CDaza_corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001022_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C11_BC_PM_T2_29nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C11_BC_PM_T2_29nov24_CDaza_corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001023_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C11_BC_PM_T3_29nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C11_BC_PM_T3_29nov24_CDaza_corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001024_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C11_BC_PP_T1_29nov24_HBenavides_corr.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C11_BC_PP_T1_29nov24_HBenavides_corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001025_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C11_BC_PP_T2_29nov24_HBenavides_corr.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C11_BC_PP_T2_29nov24_HBenavides_corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001026_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C11_BC_PP_T3_29nov24_HBenavides_corr.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C11_BC_PP_T3_29nov24_HBenavides_corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001027_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C11_Gr_PM_T1_30nov24_CGomez_corr.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C11_Gr_PM_T1_30nov24_CGomez_corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001028_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C11_Gr_PM_T2_30nov24_CGomez_corr.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C11_Gr_PM_T2_30nov24_CGomez_corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001029_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C11_Gr_PM_T3_30nov24_CGomez_corr.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C11_Gr_PM_T3_30nov24_CGomez_corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001030_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C11_Gr_PP_T1_30nov24_HBenavides_corr.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C11_Gr_PP_T1_30nov24_HBenavides_corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001031_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C11_Gr_PP_T2_30nov24_HBenavides_corr.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C11_Gr_PP_T2_30nov24_HBenavides_corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001032_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C11_Gr_PP_T3_30nov24_HBenavides_corr.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C11_Gr_PP_T3_30nov24_HBenavides_corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001033_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C11_Gr_PSa_T1_30nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C11_Gr_PSa_T1_30nov24_CDaza_corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001034_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C11_Gr_PSa_T2_30nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C11_Gr_PSa_T2_30nov24_CDaza_corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001035_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C11_Gr_PSa_T3_30nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C11_Gr_PSa_T3_30nov24_CDaza_corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001036_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C11_PB_PM_T1_19nov24_CGomez_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C11_PB_PM_T1_19nov24_CGomez_Corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001037_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C11_PB_PM_T3_19nov24_CGomez_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C11_PB_PM_T3_19nov24_CGomez_Corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001038_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C11_PB_PP_T1_19nov24_CGomez_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C11_PB_PP_T1_19nov24_CGomez_Corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001039_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C11_PB_PP_T2_19nov24_CGomez_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C11_PB_PP_T2_19nov24_CGomez_Corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001040_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C11_PB_PP_T3_19nov24_CGomez_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C11_PB_PP_T3_19nov24_CGomez_Corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001041_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C11_PB_PSA_T1_19nov24_HBenavides_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C11_PB_PSA_T1_19nov24_HBenavides_Corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001042_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C11_PB_PSA_T2_19nov24_HBenavides_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C11_PB_PSA_T2_19nov24_HBenavides_Corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001043_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C11_PB_PSA_T3_19nov24_HBenavides_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C11_PB_PSA_T3_19nov24_HBenavides_Corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001044_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C11_PB_PSb_T1_19nov24_HBenavides_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C11_PB_PSb_T1_19nov24_HBenavides_Corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001045_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C11_PB_PSb_T2_19nov24_HBenavides_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C11_PB_PSb_T2_19nov24_HBenavides_Corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001046_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C11_PB_PSb_T3_19nov24_HBenavides_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C11_PB_PSb_T3_19nov24_HBenavides_Corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001047_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C12_BC_PM_T1_29nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C12_BC_PM_T1_29nov24_CDaza_corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001048_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C12_BC_PM_T2_29nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C12_BC_PM_T2_29nov24_CDaza_corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001049_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C12_BC_PM_T3_29nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C12_BC_PM_T3_29nov24_CDaza_corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001050_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C12_BC_PP_T3_29nov24_HBenavides_corr.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C12_BC_PP_T3_29nov24_HBenavides_corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001051_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C12_Gr_PM_T1_30nov24_CGomez_corr.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C12_Gr_PM_T1_30nov24_CGomez_corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001052_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C12_Gr_PM_T2_30nov24_CGomez_corr.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C12_Gr_PM_T2_30nov24_CGomez_corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001053_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C12_Gr_PM_T3_30nov24_CGomez_corr.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C12_Gr_PM_T3_30nov24_CGomez_corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001054_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C12_Gr_PP_T3_30nov24_HBenavides_corr.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C12_Gr_PP_T3_30nov24_HBenavides_corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001055_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C12_Gr_PSa_T1_30nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C12_Gr_PSa_T1_30nov24_CDaza_corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001056_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C12_Gr_PSa_T2_30nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C12_Gr_PSa_T2_30nov24_CDaza_corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001057_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C12_Gr_PSa_T3_30nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C12_Gr_PSa_T3_30nov24_CDaza_corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001058_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C12_PB_PM_T1_19nov24_CGomez_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C12_PB_PM_T1_19nov24_CGomez_Corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001059_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C12_PB_PM_T3_19nov24_CGomez_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C12_PB_PM_T3_19nov24_CGomez_Corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001060_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C12_PB_PP_T1_19nov24_CGomez_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C12_PB_PP_T1_19nov24_CGomez_Corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001061_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C12_PB_PP_T2_19nov24_CGomez_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C12_PB_PP_T2_19nov24_CGomez_Corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001062_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C12_PB_PSA_T1_19nov24_HBenavides_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C12_PB_PSA_T1_19nov24_HBenavides_Corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001063_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C12_PB_PSA_T3_19nov24_HBenavides_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C12_PB_PSA_T3_19nov24_HBenavides_Corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001064_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C12_PB_PSb_T1_19nov24_HBenavides_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C12_PB_PSb_T1_19nov24_HBenavides_Corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001065_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C12_PB_PSb_T2_19nov24_HBenavides_Corr.JPG,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C12_PB_PSb_T2_19nov24_HBenavides_Corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001066_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C13_BC_PM_T1_29nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C13_BC_PM_T1_29nov24_CDaza_corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001067_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C13_BC_PM_T2_29nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C13_BC_PM_T2_29nov24_CDaza_corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001068_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C13_BC_PM_T3_29nov24_CDaza_corr.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C13_BC_PM_T3_29nov24_CDaza_corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001069_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C13_BC_PP_T3_29nov24_HBenavides_corr.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C13_BC_PP_T3_29nov24_HBenavides_corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001070_binary.png,
benthic,UNAL_BLEACHING_TAYRONA,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\images\C13_Gr_PM_T1_30nov24_CGomez_corr.jpg,G:/My Drive/jbg060/01_data.lnk/benthic_datasets/mask_labels/reef_support\UNAL_BLEACHING_TAYRONA\masks_stitched\C13_Gr_PM_T1_30nov24_CGomez_corr_mask.png,../coral_project_outputs/normalized_masks\benthic_001071_binary.png,
