dataset,site,image_resized,mask_resized
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\10025052401_img.png,../coral_project_outputs\resized_data\10025052401_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\10019083201_img.png,../coral_project_outputs\resized_data\10019083201_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\35031266602_img.png,../coral_project_outputs\resized_data\35031266602_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\15020223401_img.png,../coral_project_outputs\resized_data\15020223401_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\15026103202_img.png,../coral_project_outputs\resized_data\15026103202_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\10006098602_img.png,../coral_project_outputs\resized_data\10006098602_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\45027026502_img.png,../coral_project_outputs\resized_data\45027026502_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\15015048301_img.png,../coral_project_outputs\resized_data\15015048301_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\10001004001_img.png,../coral_project_outputs\resized_data\10001004001_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\45029193601_img.png,../coral_project_outputs\resized_data\45029193601_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\45027026102_img.png,../coral_project_outputs\resized_data\45027026102_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\10005043302_img.png,../coral_project_outputs\resized_data\10005043302_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\11004129902_img.png,../coral_project_outputs\resized_data\11004129902_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\10001024102_img.png,../coral_project_outputs\resized_data\10001024102_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\15026127902_img.png,../coral_project_outputs\resized_data\15026127902_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\15020227201_img.png,../coral_project_outputs\resized_data\15020227201_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\15025045901_img.png,../coral_project_outputs\resized_data\15025045901_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\15006014701_img.png,../coral_project_outputs\resized_data\15006014701_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\10005082703_img.png,../coral_project_outputs\resized_data\10005082703_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\12027193001_img.png,../coral_project_outputs\resized_data\12027193001_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\45027026402_img.png,../coral_project_outputs\resized_data\45027026402_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\12027193601_img.png,../coral_project_outputs\resized_data\12027193601_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\12005059401_img.png,../coral_project_outputs\resized_data\12005059401_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\10001019602_img.png,../coral_project_outputs\resized_data\10001019602_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\12025019001_img.png,../coral_project_outputs\resized_data\12025019001_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\15015020401_img.png,../coral_project_outputs\resized_data\15015020401_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\12015004802_img.png,../coral_project_outputs\resized_data\12015004802_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\10020110801_img.png,../coral_project_outputs\resized_data\10020110801_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\45034130701_img.png,../coral_project_outputs\resized_data\45034130701_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\15026114302_img.png,../coral_project_outputs\resized_data\15026114302_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\45034129501_img.png,../coral_project_outputs\resized_data\45034129501_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\15026127001_img.png,../coral_project_outputs\resized_data\15026127001_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\12005059801_img.png,../coral_project_outputs\resized_data\12005059801_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\45027026602_img.png,../coral_project_outputs\resized_data\45027026602_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\45027026202_img.png,../coral_project_outputs\resized_data\45027026202_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\10023120802_img.png,../coral_project_outputs\resized_data\10023120802_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\15026102702_img.png,../coral_project_outputs\resized_data\15026102702_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\15026129702_img.png,../coral_project_outputs\resized_data\15026129702_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\10005017207_img.png,../coral_project_outputs\resized_data\10005017207_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\15026102102_img.png,../coral_project_outputs\resized_data\15026102102_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\45027026002_img.png,../coral_project_outputs\resized_data\45027026002_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\12005061301_img.png,../coral_project_outputs\resized_data\12005061301_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\10001021602_img.png,../coral_project_outputs\resized_data\10001021602_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\12025018801_img.png,../coral_project_outputs\resized_data\12025018801_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\15025051101_img.png,../coral_project_outputs\resized_data\15025051101_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\10019083001_img.png,../coral_project_outputs\resized_data\10019083001_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\12015006102_img.png,../coral_project_outputs\resized_data\12015006102_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\10023123602_img.png,../coral_project_outputs\resized_data\10023123602_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\15015002701_img.png,../coral_project_outputs\resized_data\15015002701_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\15020224901_img.png,../coral_project_outputs\resized_data\15020224901_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\15026117601_img.png,../coral_project_outputs\resized_data\15026117601_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\12027193401_img.png,../coral_project_outputs\resized_data\12027193401_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\12023266502_img.png,../coral_project_outputs\resized_data\12023266502_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\10006118302_img.png,../coral_project_outputs\resized_data\10006118302_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\10005091402_img.png,../coral_project_outputs\resized_data\10005091402_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\15006026001_img.png,../coral_project_outputs\resized_data\15006026001_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\10005060002_img.png,../coral_project_outputs\resized_data\10005060002_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\15025049901_img.png,../coral_project_outputs\resized_data\15025049901_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\12025021201_img.png,../coral_project_outputs\resized_data\12025021201_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\11004131502_img.png,../coral_project_outputs\resized_data\11004131502_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\15025061901_img.png,../coral_project_outputs\resized_data\15025061901_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\10006110901_img.png,../coral_project_outputs\resized_data\10006110901_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\45034129001_img.png,../coral_project_outputs\resized_data\45034129001_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\10001021501_img.png,../coral_project_outputs\resized_data\10001021501_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\10005035402_img.png,../coral_project_outputs\resized_data\10005035402_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\10006102301_img.png,../coral_project_outputs\resized_data\10006102301_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\12015003702_img.png,../coral_project_outputs\resized_data\12015003702_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\15022047401_img.png,../coral_project_outputs\resized_data\15022047401_mask.png
benthic,SEAVIEW_PAC_AUS,../coral_project_outputs\resized_data\10006094502_img.png,../coral_project_outputs\resized_data\10006094502_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38016094801_img.png,../coral_project_outputs\resized_data\38016094801_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\44026217501_img.png,../coral_project_outputs\resized_data\44026217501_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38016095901_img.png,../coral_project_outputs\resized_data\38016095901_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\44003236201_img.png,../coral_project_outputs\resized_data\44003236201_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38026093101_img.png,../coral_project_outputs\resized_data\38026093101_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38025052801_img.png,../coral_project_outputs\resized_data\38025052801_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38016093801_img.png,../coral_project_outputs\resized_data\38016093801_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\44003234001_img.png,../coral_project_outputs\resized_data\44003234001_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38020120001_img.png,../coral_project_outputs\resized_data\38020120001_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\44018248301_img.png,../coral_project_outputs\resized_data\44018248301_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38041031301_img.png,../coral_project_outputs\resized_data\38041031301_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\44027002901_img.png,../coral_project_outputs\resized_data\44027002901_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38046221201_img.png,../coral_project_outputs\resized_data\38046221201_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38041008901_img.png,../coral_project_outputs\resized_data\38041008901_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\44003233901_img.png,../coral_project_outputs\resized_data\44003233901_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38014179201_img.png,../coral_project_outputs\resized_data\38014179201_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38001006901_img.png,../coral_project_outputs\resized_data\38001006901_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38016078901_img.png,../coral_project_outputs\resized_data\38016078901_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38041009101_img.png,../coral_project_outputs\resized_data\38041009101_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38040237601_img.png,../coral_project_outputs\resized_data\38040237601_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38041007301_img.png,../coral_project_outputs\resized_data\38041007301_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38017111001_img.png,../coral_project_outputs\resized_data\38017111001_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38018231401_img.png,../coral_project_outputs\resized_data\38018231401_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38041006901_img.png,../coral_project_outputs\resized_data\38041006901_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\44020134301_img.png,../coral_project_outputs\resized_data\44020134301_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\44020134001_img.png,../coral_project_outputs\resized_data\44020134001_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38014244401_img.png,../coral_project_outputs\resized_data\38014244401_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38021182201_img.png,../coral_project_outputs\resized_data\38021182201_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38006204701_img.png,../coral_project_outputs\resized_data\38006204701_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\44004052701_img.png,../coral_project_outputs\resized_data\44004052701_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\44004051201_img.png,../coral_project_outputs\resized_data\44004051201_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\44018250601_img.png,../coral_project_outputs\resized_data\44018250601_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38042099401_img.png,../coral_project_outputs\resized_data\38042099401_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\44027003201_img.png,../coral_project_outputs\resized_data\44027003201_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38001024701_img.png,../coral_project_outputs\resized_data\38001024701_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38009080301_img.png,../coral_project_outputs\resized_data\38009080301_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\44027002501_img.png,../coral_project_outputs\resized_data\44027002501_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\44026217601_img.png,../coral_project_outputs\resized_data\44026217601_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\44026217701_img.png,../coral_project_outputs\resized_data\44026217701_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38012087401_img.png,../coral_project_outputs\resized_data\38012087401_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38042101601_img.png,../coral_project_outputs\resized_data\38042101601_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38016094901_img.png,../coral_project_outputs\resized_data\38016094901_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38021163201_img.png,../coral_project_outputs\resized_data\38021163201_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\44020134601_img.png,../coral_project_outputs\resized_data\44020134601_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38046231101_img.png,../coral_project_outputs\resized_data\38046231101_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38006204901_img.png,../coral_project_outputs\resized_data\38006204901_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38004019001_img.png,../coral_project_outputs\resized_data\38004019001_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38006228901_img.png,../coral_project_outputs\resized_data\38006228901_mask.png
benthic,SEAVIEW_PAC_USA,../coral_project_outputs\resized_data\38006204601_img.png,../coral_project_outputs\resized_data\38006204601_mask.png
